_uid_,origin_id,origin_x,origin_y,parkid,destination_id,destination_x,destination_y
"1","371830501001000",-78.6323533811774,35.787016829426,"108",City Cemetery,-78.6312874693512,35.7790634507114
"2","371830501001000",-78.6323533811774,35.787016829426,"28",Lane Street,-78.6261220920092,35.7831789971439
"3","371830501001000",-78.6323533811774,35.787016829426,"42",Oakwood,-78.6241177660321,35.7909297007275
"4","371830501001000",-78.6323533811774,35.787016829426,"44",Halifax,-78.6388283924893,35.7935452317092
"5","371830501001000",-78.6323533811774,35.787016829426,"132",New Bern Place,-78.6354632662129,35.7800577635566
"6","371830501001000",-78.6323533811774,35.787016829426,"183",John Winters,-78.6313212766575,35.7776123734814
"7","371830501001000",-78.6323533811774,35.787016829426,"138",Moore Square,-78.6357914989622,35.7775077730582
"8","371830501001000",-78.6323533811774,35.787016829426,"10",Mordecai,-78.6351971826335,35.7958555703911
"9","371830501001000",-78.6323533811774,35.787016829426,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"10","371830501001000",-78.6323533811774,35.787016829426,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"11","371830501001001",-78.6336066956139,35.7877064572644,"44",Halifax,-78.6388283924893,35.7935452317092
"12","371830501001001",-78.6336066956139,35.7877064572644,"42",Oakwood,-78.6241177660321,35.7909297007275
"13","371830501001001",-78.6336066956139,35.7877064572644,"10",Mordecai,-78.6351971826335,35.7958555703911
"14","371830501001001",-78.6336066956139,35.7877064572644,"108",City Cemetery,-78.6312874693512,35.7790634507114
"15","371830501001001",-78.6336066956139,35.7877064572644,"28",Lane Street,-78.6261220920092,35.7831789971439
"16","371830501001001",-78.6336066956139,35.7877064572644,"132",New Bern Place,-78.6354632662129,35.7800577635566
"17","371830501001001",-78.6336066956139,35.7877064572644,"183",John Winters,-78.6313212766575,35.7776123734814
"18","371830501001001",-78.6336066956139,35.7877064572644,"138",Moore Square,-78.6357914989622,35.7775077730582
"19","371830501001001",-78.6336066956139,35.7877064572644,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"20","371830501001002",-78.6336614875933,35.7866578744035,"108",City Cemetery,-78.6312874693512,35.7790634507114
"21","371830501001002",-78.6336614875933,35.7866578744035,"42",Oakwood,-78.6241177660321,35.7909297007275
"22","371830501001002",-78.6336614875933,35.7866578744035,"28",Lane Street,-78.6261220920092,35.7831789971439
"23","371830501001002",-78.6336614875933,35.7866578744035,"44",Halifax,-78.6388283924893,35.7935452317092
"24","371830501001002",-78.6336614875933,35.7866578744035,"132",New Bern Place,-78.6354632662129,35.7800577635566
"25","371830501001002",-78.6336614875933,35.7866578744035,"183",John Winters,-78.6313212766575,35.7776123734814
"26","371830501001002",-78.6336614875933,35.7866578744035,"138",Moore Square,-78.6357914989622,35.7775077730582
"27","371830501001002",-78.6336614875933,35.7866578744035,"10",Mordecai,-78.6351971826335,35.7958555703911
"28","371830501001002",-78.6336614875933,35.7866578744035,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"29","371830501001003",-78.6352891592547,35.7868945096236,"201",Market Plaza,-78.6387365990624,35.777261555425
"30","371830501001002",-78.6336614875933,35.7866578744035,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"31","371830501001003",-78.6352891592547,35.7868945096236,"132",New Bern Place,-78.6354632662129,35.7800577635566
"32","371830501001003",-78.6352891592547,35.7868945096236,"44",Halifax,-78.6388283924893,35.7935452317092
"33","371830501001003",-78.6352891592547,35.7868945096236,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"34","371830501001003",-78.6352891592547,35.7868945096236,"138",Moore Square,-78.6357914989622,35.7775077730582
"35","371830501001003",-78.6352891592547,35.7868945096236,"10",Mordecai,-78.6351971826335,35.7958555703911
"36","371830501001003",-78.6352891592547,35.7868945096236,"42",Oakwood,-78.6241177660321,35.7909297007275
"37","371830501001003",-78.6352891592547,35.7868945096236,"108",City Cemetery,-78.6312874693512,35.7790634507114
"38","371830501001003",-78.6352891592547,35.7868945096236,"28",Lane Street,-78.6261220920092,35.7831789971439
"39","371830501001003",-78.6352891592547,35.7868945096236,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"40","371830501001004",-78.6369322505581,35.7869806011594,"132",New Bern Place,-78.6354632662129,35.7800577635566
"41","371830501001004",-78.6369322505581,35.7869806011594,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"42","371830501001004",-78.6369322505581,35.7869806011594,"44",Halifax,-78.6388283924893,35.7935452317092
"43","371830501001004",-78.6369322505581,35.7869806011594,"138",Moore Square,-78.6357914989622,35.7775077730582
